Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
360.970,0.00,2.50,-7.03,0.00,20.44,5,1,0.0,14.36,14.08,-10.10,13.95,0.19,11.98,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.16,3475,0.00,10.55,0.00,0.00,1.000,8.2,58,0.00,0
361.050,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.09,13.96,0.18,11.99,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.18,3500,0.00,10.52,0.00,0.00,1.000,8.2,58,0.00,0
361.123,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.10,13.96,0.18,11.99,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3468,0.00,10.46,0.00,0.00,1.000,8.2,58,0.00,0
361.213,0.00,2.50,-7.03,0.00,20.44,5,1,0.0,14.36,14.24,-10.07,13.95,0.19,11.99,178,1.000,0.00,0.00,4,24.00,0.00,95,1.66,4.23,3492,0.00,10.47,0.00,0.00,1.000,8.2,58,0.00,0
361.298,0.00,2.50,-7.03,0.00,20.44,5,1,0.0,14.36,14.24,-10.14,13.97,0.18,12.00,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.20,3470,0.00,10.50,0.00,0.00,1.000,8.2,58,0.00,0
361.388,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.08,13.96,0.18,11.99,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.18,3485,0.00,10.52,0.00,0.00,1.000,8.2,58,0.00,0
361.473,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.08,-10.14,13.98,0.19,12.00,178,1.000,0.00,0.00,4,24.00,0.00,95,1.66,4.18,3481,0.00,10.52,0.00,0.00,1.000,8.2,58,0.00,0
361.544,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.09,13.98,0.19,12.01,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.16,3451,0.00,10.53,0.00,0.00,1.000,8.2,58,0.00,0
361.640,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.05,13.98,0.19,12.01,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3473,0.00,10.45,0.00,0.00,1.000,8.2,58,0.00,0
361.714,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.00,-10.14,13.99,0.18,12.01,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3460,0.00,10.47,0.00,0.00,1.000,8.2,58,0.00,0
361.804,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.00,-10.04,13.98,0.18,12.00,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.20,3452,0.00,10.51,0.00,0.00,1.000,8.2,58,0.00,0
361.897,0.00,2.50,-7.03,0.00,20.44,4,1,0.0,14.36,14.00,-10.11,14.00,0.19,12.02,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3445,0.00,10.46,0.00,0.00,1.000,8.2,58,0.00,0
361.989,0.00,2.50,-7.03,0.00,20.44,5,1,0.0,14.36,14.32,-10.06,13.99,0.19,12.02,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.27,3403,0.00,10.43,0.00,0.00,1.000,8.2,58,0.00,0
362.078,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.08,-10.05,14.02,0.19,12.03,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.25,3398,0.00,10.43,0.00,0.00,1.000,8.2,57,0.00,0
362.160,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.40,-10.04,14.01,0.18,12.03,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.20,3416,0.00,10.51,0.00,0.00,1.000,7.8,57,0.00,0
362.255,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.40,-10.10,14.03,0.18,12.04,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.22,3384,0.00,10.49,0.00,0.00,1.000,7.8,57,0.00,0
362.335,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.08,-10.05,14.04,0.18,12.05,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3366,0.00,10.47,0.00,0.00,1.000,7.8,57,0.00,0
362.424,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.07,14.05,0.19,12.06,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.23,3354,0.00,10.47,0.00,0.00,1.000,7.8,57,0.00,0
362.512,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.32,-10.07,14.04,0.19,12.05,178,1.000,0.00,0.00,4,24.00,0.00,95,1.64,4.20,3352,0.00,10.50,0.00,0.00,1.000,7.8,57,0.00,0
362.600,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.24,-10.09,14.05,0.19,12.05,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.25,3342,0.00,10.49,0.00,0.00,0.912,7.8,57,0.00,0
362.663,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.10,14.06,0.19,12.06,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.29,3342,0.00,10.41,0.00,0.00,0.832,7.8,56,0.00,0
362.753,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.16,-10.05,14.08,0.19,12.08,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.25,3310,0.00,10.45,0.00,0.00,0.752,7.8,56,0.00,0
362.851,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.16,-10.14,14.09,0.19,12.09,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.16,3299,0.00,10.53,0.00,0.00,0.664,7.8,56,0.00,0
362.930,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.21,14.08,0.19,12.08,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.18,3314,0.00,10.52,0.00,0.00,0.584,7.8,55,0.00,0
363.011,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.19,14.10,0.19,12.09,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.12,3281,0.00,10.58,0.00,0.00,0.504,7.8,55,0.00,0
363.098,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.25,14.09,0.19,12.09,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.06,3272,0.00,10.63,0.00,0.00,0.416,7.8,55,0.00,0
363.164,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.32,-10.25,14.11,0.18,12.10,178,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.10,3253,0.00,10.60,0.00,0.00,0.336,7.8,55,0.00,0
363.244,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.26,14.15,0.19,12.12,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.10,3236,0.00,10.61,0.00,0.00,0.256,7.8,55,0.00,0
363.334,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,13.92,-10.19,14.15,0.19,12.12,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.06,3196,0.00,10.64,0.00,0.00,0.176,7.8,54,0.00,0
363.404,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.32,-10.19,14.17,0.19,12.14,178,1.000,0.00,0.00,4,24.00,0.00,95,1.62,4.06,3185,0.00,10.64,0.00,0.00,0.096,7.8,54,0.00,0
363.499,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.18,14.17,0.19,12.13,178,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.08,3201,0.00,10.62,0.00,0.00,0.016,7.8,54,0.00,0
363.564,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.17,14.17,0.19,12.14,178,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.10,3179,0.00,10.61,0.00,0.00,0.000,7.8,53,0.00,0
363.654,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.15,14.17,0.19,12.14,178,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.16,3165,0.00,10.53,0.00,0.00,0.000,7.8,53,0.00,0
363.751,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.23,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.10,3149,0.00,10.60,0.00,0.00,0.000,7.8,53,0.00,0
363.824,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.16,-10.21,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.16,3138,0.00,10.55,0.00,0.00,0.000,7.5,53,0.00,0
363.907,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.18,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.16,3102,0.00,10.55,0.00,0.00,0.000,7.5,52,0.00,0
363.990,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.08,-10.14,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.10,3092,0.00,10.61,0.00,0.00,0.000,7.5,52,0.00,0
364.071,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.15,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.60,4.12,3081,0.00,10.55,0.00,0.00,0.000,7.5,52,0.00,0
364.146,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.12,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.14,3091,0.00,10.57,0.00,0.00,0.000,7.5,52,0.00,0
364.234,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.19,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.18,3069,0.00,10.52,0.00,0.00,0.000,7.5,52,0.00,0
364.322,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.18,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.12,3058,0.00,10.58,0.00,0.00,0.000,7.5,52,0.00,0
364.411,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.19,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.16,3053,0.00,10.53,0.00,0.00,0.000,7.5,52,0.00,0
364.499,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.13,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.14,3017,0.00,10.57,0.00,0.00,0.000,7.5,51,0.00,0
364.566,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.13,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.18,3015,0.00,10.52,0.00,0.00,0.000,7.1,51,0.00,0
364.654,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.58,4.14,3014,0.00,10.57,0.00,0.00,0.000,7.1,51,0.00,0
364.754,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.08,-10.12,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.16,3016,0.00,10.53,0.00,0.00,0.000,7.1,51,0.00,0
364.836,0.00,2.50,-7.03,0.00,20.44,4,0,0.0,14.36,14.32,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.20,2983,0.00,10.51,0.00,0.00,0.000,7.1,50,0.00,0
364.928,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.18,2989,0.00,10.52,0.00,0.00,0.000,7.1,50,0.00,0
365.008,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.14,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.16,2978,0.00,10.53,0.00,0.00,0.000,7.1,50,0.00,0
365.097,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.16,2973,0.00,10.55,0.00,0.00,0.000,7.1,50,0.00,0
365.175,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.18,2942,0.00,10.52,0.00,0.00,0.000,7.1,50,0.00,0
365.244,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.20,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.10,2954,0.00,10.60,0.00,0.00,0.000,7.1,50,0.00,0
365.337,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.10,2926,0.00,10.60,0.00,0.00,0.000,7.1,50,0.00,0
365.424,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.12,2936,0.00,10.58,0.00,0.00,0.000,7.1,49,0.00,0
365.509,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.14,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.16,2908,0.00,10.53,0.00,0.00,0.000,7.1,49,0.00,0
365.584,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.12,2901,0.00,10.58,0.00,0.00,0.000,7.1,49,0.00,0
365.680,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.13,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.12,2918,0.00,10.58,0.00,0.00,0.000,7.1,49,0.00,0
365.744,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.14,2887,0.00,10.56,0.00,0.00,0.000,7.1,48,0.00,0
365.834,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.12,2884,0.00,10.53,0.00,0.00,0.000,7.1,48,0.00,0
365.924,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.21,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2876,0.00,10.57,0.00,0.00,0.000,7.1,48,0.00,0
366.008,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.10,2890,0.00,10.60,0.00,0.00,0.000,7.1,48,0.00,0
366.099,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.56,4.14,2880,0.00,10.56,0.00,0.00,0.000,7.1,48,0.00,0
366.173,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.16,2884,0.00,10.56,0.00,0.00,0.000,7.1,48,0.00,0
366.258,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.16,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2870,0.00,10.58,0.00,0.00,0.000,7.1,48,0.00,0
366.338,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.40,-10.17,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2855,0.00,10.56,0.00,0.00,0.000,7.1,48,0.00,0
366.409,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.19,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.08,2865,0.00,10.62,0.00,0.00,0.000,6.7,48,0.00,0
366.488,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.16,-10.22,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2866,0.00,10.57,0.00,0.00,0.000,7.1,48,0.00,0
366.577,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.22,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.52,4.14,2844,0.00,10.57,0.00,0.00,0.000,7.1,48,0.00,0
366.662,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.24,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.08,2859,0.00,10.62,0.00,0.00,0.000,6.7,48,0.00,0
366.750,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.24,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.52,4.06,2853,0.00,10.57,0.00,0.00,0.000,7.1,48,0.00,0
366.832,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.23,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.10,2846,0.00,10.60,0.00,0.00,0.000,7.1,48,0.00,0
366.907,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.23,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.08,2848,0.00,10.62,0.00,0.00,0.000,6.7,48,0.00,0
366.994,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.23,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2843,0.00,10.61,0.00,0.00,0.000,7.1,47,0.00,0
367.071,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.32,-10.23,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.12,2810,0.00,10.62,0.00,0.00,0.000,7.1,47,0.00,0
367.158,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.21,14.17,0.18,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.10,2810,0.00,10.56,0.00,0.00,0.000,7.1,47,0.00,0
367.244,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.21,14.17,0.19,12.14,176,1.000,0.00,0.00,4,24.00,0.00,95,1.54,4.14,2806,0.00,10.61,0.00,0.00,0.000,7.1,47,0.00,0
367.345,0.00,2.50,-7.03,0.00,20.44,5,0,0.0,14.36,14.24,-10.19,14.17,0.19,12.14,176,1.000,0.00,0.00,0,24.00,0.00,95,1.54,4.16,2722,0.00,10.58,0.00,0.00,0.000,6.7,47,0.00,0
367.430,0.00,2.50,-7.03,0.00,20.44,4,0,2.4,14.36,14.32,-10.19,14.17,0.20,12.14,176,1.000,0.00,0.00,0,24.00,3.88,95,1.52,4.12,2596,5.13,10.58,0.00,0.00,0.000,6.7,47,0.00,0
367.511,0.00,2.50,-7.03,0.00,20.44,5,0,49.8,14.36,14.00,-2.31,14.17,0.44,12.14,176,1.000,0.00,0.00,5,30.50,9.40,95,2.82,4.14,2591,297.73,20.79,0.00,8.73,0.180,72.2,47,0.00,0
367.584,0.00,2.50,-6.25,0.00,20.44,10,1,0.0,14.36,14.08,-1.58,14.14,1.08,12.07,176,1.000,0.00,0.00,4,8.50,16.08,95,2.52,13.71,3015,0.00,0.98,0.00,0.00,0.380,23.5,47,0.00,0
367.678,0.00,2.50,-6.25,0.00,20.44,4,0,0.0,14.36,14.40,-7.06,14.14,0.72,14.07,176,1.000,0.00,0.00,4,15.00,10.24,95,1.78,8.99,3198,0.00,5.70,0.00,0.00,0.600,8.6,47,0.00,0
367.755,0.00,2.50,-7.03,0.00,20.44,2,0,0.0,14.36,14.08,-8.52,14.15,0.38,16.94,176,1.000,0.00,0.00,4,13.50,0.00,95,1.64,6.03,3248,0.00,8.67,0.00,0.00,0.800,8.2,47,0.00,0
367.828,0.00,2.50,-7.03,0.00,20.44,2,0,0.0,14.36,14.16,-9.04,14.15,0.26,14.23,176,1.000,0.00,0.00,3,12.00,0.00,95,1.62,5.57,3294,0.00,9.14,0.00,0.00,0.980,8.2,47,0.00,0
367.908,0.00,2.50,-7.03,0.00,20.44,6,0,0.0,14.36,14.24,-9.56,14.15,0.21,14.54,176,1.000,0.00,0.00,3,10.00,0.00,95,1.62,4.83,3366,0.00,9.87,0.00,0.00,1.000,7.8,47,0.00,0
367.996,0.00,2.50,-7.03,0.00,18.95,7,0,0.0,14.36,14.16,-10.38,13.99,0.19,12.16,176,1.000,0.00,0.00,3,8.00,0.00,95,1.62,4.22,3477,0.00,10.49,0.00,0.00,1.000,7.8,47,0.00,0
368.070,0.00,2.50,-7.03,0.00,16.54,6,1,0.0,14.36,14.32,-10.68,13.92,0.18,12.12,176,1.000,0.00,0.00,3,6.00,0.00,95,1.62,3.81,3596,0.00,10.92,0.00,0.00,1.000,7.8,47,0.00,0
368.154,0.00,2.50,-7.03,0.00,14.81,6,1,0.0,14.36,14.40,-10.43,13.85,0.17,12.07,176,1.000,0.00,0.00,3,4.00,0.00,95,1.64,3.71,3708,0.00,11.00,0.00,0.00,1.000,8.2,46,0.00,0
368.237,0.00,2.50,-7.03,0.00,16.88,8,1,0.0,14.36,14.08,-10.43,13.85,0.17,12.03,176,1.000,0.00,0.00,3,4.00,0.00,95,1.64,3.94,3869,0.00,10.75,0.00,0.00,1.000,8.6,46,0.00,0
368.311,0.00,2.50,-7.03,0.00,18.72,12,1,0.0,14.36,14.08,-10.61,13.85,0.18,12.01,176,1.000,0.00,0.00,3,4.00,0.00,95,1.66,3.96,3790,0.00,10.73,0.00,0.00,1.000,8.6,46,0.00,0
368.384,0.00,2.50,-7.03,0.00,19.06,13,0,0.0,14.36,14.32,-10.78,13.85,0.18,12.03,176,1.000,0.00,0.00,3,4.00,0.00,95,1.66,3.62,3767,0.00,11.08,0.00,0.00,1.000,8.6,46,0.00,0
368.480,0.00,2.50,-7.03,0.00,20.44,12,1,0.0,14.36,14.32,-10.81,13.85,0.18,12.01,176,1.000,0.00,0.00,3,4.00,0.00,95,1.66,3.54,3774,0.00,11.10,0.00,0.00,1.000,8.6,45,0.00,0
368.563,0.00,2.50,-7.03,0.00,20.44,11,1,0.0,14.36,14.32,-10.75,13.85,0.18,11.93,176,1.000,0.00,0.00,3,4.00,0.00,95,1.66,3.62,3752,0.00,11.12,0.00,0.00,1.000,8.6,45,0.00,0
368.651,0.00,2.50,-7.03,0.00,20.44,10,1,0.0,14.36,14.16,-10.64,13.85,0.18,11.93,176,1.000,0.00,0.00,3,4.00,0.00,95,1.66,3.65,3759,0.00,11.04,0.00,0.00,1.000,8.6,45,0.00,0
368.724,0.00,2.50,-7.03,0.00,20.44,10,1,0.0,14.36,14.16,-10.50,13.85,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.71,3750,0.00,10.98,0.00,0.00,1.000,8.6,45,0.00,0
368.822,0.00,2.50,-7.03,0.00,20.44,9,1,0.0,14.36,14.40,-10.51,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.79,3744,0.00,10.91,0.00,0.00,1.000,8.6,45,0.00,0
368.902,0.00,2.50,-7.03,0.00,20.44,9,1,0.0,14.36,14.32,-10.51,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.83,3730,0.00,10.90,0.00,0.00,1.000,8.6,45,0.00,0
368.981,0.00,2.50,-7.03,0.00,20.44,9,1,0.0,14.36,14.32,-10.47,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.85,3700,0.00,10.90,0.00,0.00,1.000,8.6,45,0.00,0
369.067,0.00,2.50,-7.03,0.00,20.44,8,1,0.0,14.36,14.16,-10.46,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.93,3710,0.00,10.78,0.00,0.00,1.000,8.6,45,0.00,0
369.171,0.00,2.50,-7.03,0.00,20.44,8,1,0.0,14.36,14.08,-10.37,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,3.96,3670,0.00,10.74,0.00,0.00,1.000,8.6,44,0.00,0
369.245,0.00,2.50,-7.03,0.00,20.44,7,1,0.0,14.36,14.16,-10.35,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.00,3656,0.00,10.70,0.00,0.00,1.000,8.6,44,0.00,0
369.334,0.00,2.50,-7.03,0.00,20.44,7,1,0.0,14.36,14.32,-10.28,13.84,0.18,11.93,176,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.02,3673,0.00,10.68,0.00,0.00,1.000,8.2,44,0.00,0
369.429,0.00,2.50,-7.03,0.00,20.44,7,1,0.0,14.36,14.16,-10.28,13.84,0.18,11.93,174,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.04,3659,0.00,10.63,0.00,0.00,1.000,8.2,44,0.00,0
369.515,0.00,2.50,-7.03,0.00,20.44,7,1,0.0,14.36,14.08,-10.17,13.84,0.18,11.93,174,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.10,3639,0.00,10.61,0.00,0.00,1.000,8.2,43,0.00,0
369.606,0.00,2.50,-7.03,0.00,20.44,6,1,0.0,14.36,14.32,-10.18,13.83,0.18,11.93,174,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.12,3607,0.00,10.58,0.00,0.00,1.000,8.2,43,0.00,0
369.693,0.00,2.50,-7.03,0.00,20.44,6,1,0.0,14.36,14.16,-10.18,13.83,0.18,11.93,174,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.12,3621,0.00,10.55,0.00,0.00,1.000,8.2,43,0.00,0
369.778,0.00,2.50,-7.03,0.00,20.44,6,1,0.0,14.36,14.16,-10.10,13.83,0.18,11.93,174,1.000,0.00,0.00,3,24.00,0.00,95,1.66,4.16,3586,0.00,10.53,0.00,0.00,1.000,8.2,43,0.00,0
