Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
291.994,4.69,0.00,0.00,0.00,14.59,0,0,0.0,14.36,14.48,-9.10,14.55,0.30,14.53,162,1.000,0.00,0.00,1,14.50,1.46,70,1.26,5.26,762,0.00,4.57,0.00,0.00,0.000,2.7,0,0.00,0
292.143,5.47,0.00,0.00,0.00,14.59,0,0,0.0,14.36,14.48,-9.09,14.57,0.29,14.54,162,1.000,0.00,0.00,1,12.50,1.51,70,1.26,5.20,785,0.00,4.54,0.00,0.00,0.000,2.7,0,0.00,0
292.292,5.47,-0.08,0.00,0.00,14.70,0,0,0.0,14.36,14.40,-9.18,14.58,0.29,14.55,162,1.000,0.00,0.00,1,12.00,1.53,70,1.26,5.16,796,0.00,4.63,0.00,0.00,0.000,2.7,0,0.00,0
292.442,5.47,-0.16,0.00,0.00,14.81,0,0,0.0,14.36,14.32,-9.27,14.57,0.28,14.56,162,1.000,0.00,0.00,1,13.00,1.53,70,1.26,5.07,796,0.00,4.74,0.00,0.00,0.000,3.1,0,0.00,0
292.592,5.47,0.08,0.00,0.00,14.81,0,0,0.0,14.36,14.40,-9.30,14.56,0.29,14.56,162,1.000,0.00,0.00,1,14.00,1.50,70,1.26,5.01,779,0.00,4.75,0.00,0.00,0.000,2.7,0,0.00,0
292.745,6.25,0.08,0.00,0.00,14.81,0,0,0.0,14.36,14.32,-9.32,14.55,0.29,14.56,162,1.000,0.00,0.00,1,16.50,1.49,70,1.24,5.03,776,0.00,4.78,0.00,0.00,0.000,2.7,0,0.00,0
292.886,6.25,0.23,0.00,0.00,14.81,0,0,0.0,14.36,14.40,-9.32,14.53,0.30,13.13,162,1.000,0.00,0.00,1,16.50,1.58,70,1.40,5.32,740,0.00,4.78,0.00,0.00,0.000,4.3,0,0.00,0
293.032,6.25,0.31,0.00,0.00,14.81,0,0,0.0,14.36,14.32,-8.63,14.53,0.37,12.96,162,1.000,0.00,0.00,1,19.50,1.59,70,1.38,5.86,677,0.00,4.27,0.00,0.00,0.000,4.3,0,0.00,0
293.176,7.03,0.23,0.00,0.00,14.93,0,0,0.0,14.36,14.32,-8.23,14.53,0.41,13.20,162,1.000,0.00,0.00,1,18.50,1.81,70,1.38,6.25,708,0.00,3.81,0.00,0.00,0.000,3.9,0,0.00,0
293.331,7.81,0.23,0.00,0.00,15.04,0,0,0.0,14.36,14.32,-7.89,14.53,0.42,14.40,162,1.000,0.00,0.00,1,13.50,1.79,70,1.34,6.44,765,0.00,3.43,0.00,0.00,0.000,3.5,0,0.00,0
293.475,7.81,0.23,0.00,0.00,14.81,0,0,0.0,14.36,14.40,-8.11,14.54,0.39,16.62,162,1.000,0.00,0.00,1,11.00,1.75,70,1.32,6.13,821,0.00,3.47,0.00,0.00,0.000,3.5,0,0.00,0
293.625,7.03,0.23,0.00,0.00,14.36,0,0,0.0,14.36,14.40,-8.47,14.54,0.36,14.52,162,1.000,0.00,0.00,1,11.00,1.79,70,1.32,5.86,839,0.00,3.85,0.00,0.00,0.000,3.5,0,0.00,0
293.765,6.25,0.31,0.00,0.00,14.13,0,0,0.0,14.36,14.48,-8.72,14.52,0.34,14.56,162,1.000,0.00,0.00,1,11.50,1.76,70,1.32,5.63,826,0.00,4.06,0.00,0.00,0.000,3.5,0,0.00,0
293.913,5.47,0.31,0.00,0.00,14.01,0,0,0.0,14.36,14.48,-8.79,14.52,0.34,14.56,162,1.000,0.00,0.00,1,12.00,1.72,70,1.34,5.55,807,0.00,4.25,0.00,0.00,0.000,3.5,0,0.00,0
294.062,5.47,0.31,0.00,0.00,13.90,0,0,0.0,14.36,14.40,-8.81,14.52,0.34,14.56,162,1.000,0.00,0.00,1,13.50,1.66,70,1.34,5.55,778,0.00,4.27,0.00,0.00,0.000,3.9,0,0.00,0
294.214,4.69,0.16,0.00,0.00,14.01,0,0,0.0,14.36,14.32,-8.72,14.53,0.35,14.54,162,1.000,0.00,0.00,1,15.50,1.64,70,1.34,5.63,769,0.00,4.23,0.00,0.00,0.000,3.5,0,0.00,0
294.365,4.69,-0.23,0.00,0.00,14.13,0,0,0.0,14.36,14.40,-8.62,14.59,0.36,14.54,162,1.000,0.00,0.00,1,16.50,1.60,70,1.32,5.76,750,0.00,4.08,0.00,0.00,0.000,3.5,0,0.00,0
294.518,4.69,-0.31,0.00,0.00,14.24,0,0,0.0,14.36,14.40,-8.53,14.61,0.37,14.54,162,1.000,0.00,0.00,1,16.00,1.59,70,1.32,5.80,744,0.00,4.01,0.00,0.00,0.000,3.5,0,0.00,0
294.660,4.69,-0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.32,-8.45,14.61,0.37,14.52,162,1.000,0.00,0.00,1,16.50,1.56,70,1.34,5.90,732,0.00,3.92,0.00,0.00,0.000,3.5,0,0.00,0
294.802,4.69,-0.31,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.40,14.61,0.37,14.53,162,1.000,0.00,0.00,1,16.50,1.57,70,1.32,5.92,734,0.00,3.90,0.00,0.00,0.000,3.5,0,0.00,0
294.959,4.69,-0.23,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.38,14.61,0.37,14.52,162,1.000,0.00,0.00,1,16.00,1.59,70,1.34,5.96,745,0.00,3.85,0.00,0.00,0.000,3.9,0,0.00,0
295.100,4.69,0.08,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.38,14.59,0.37,14.53,162,1.000,0.00,0.00,1,15.00,1.62,70,1.34,5.96,758,0.00,3.84,0.00,0.00,0.000,3.5,0,0.00,0
295.245,4.69,0.31,0.00,0.00,14.70,0,0,0.0,14.36,14.24,-8.40,14.52,0.37,14.54,163,1.000,0.00,0.00,1,13.00,1.67,70,1.32,5.92,783,0.00,3.86,0.00,0.00,0.000,3.5,0,0.00,0
295.393,4.69,0.31,0.00,0.00,14.59,0,0,0.0,14.36,14.32,-8.47,14.52,0.36,14.56,163,1.000,0.00,0.00,1,11.50,1.72,70,1.32,5.82,808,0.00,3.94,0.00,0.00,0.000,3.5,0,0.00,0
295.549,4.69,0.31,0.00,0.00,14.59,0,0,0.0,14.36,14.32,-8.57,14.52,0.35,14.56,163,1.000,0.00,0.00,1,11.50,1.75,70,1.32,5.76,820,0.00,4.03,0.00,0.00,0.000,3.5,0,0.00,0
295.694,4.69,0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.32,-8.66,14.52,0.34,14.60,163,1.000,0.00,0.00,1,11.00,1.79,70,1.32,5.65,837,0.00,4.11,0.00,0.00,0.000,3.9,0,0.00,0
295.845,4.69,0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.74,14.52,0.34,14.62,163,1.000,0.00,0.00,1,11.50,1.78,70,1.34,5.57,833,0.00,4.20,0.00,0.00,0.000,3.9,0,0.00,0
295.996,4.69,0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.79,14.52,0.34,14.63,163,1.000,0.00,0.00,1,13.00,1.72,70,1.34,5.55,806,0.00,4.25,0.00,0.00,0.000,3.5,0,0.00,0
296.147,4.69,0.16,0.00,0.00,14.47,0,0,0.0,14.36,14.32,-8.74,14.54,0.35,14.60,163,1.000,0.00,0.00,1,14.50,1.67,70,1.32,5.59,780,0.00,4.25,0.00,0.00,0.000,3.5,0,0.00,0
296.297,4.69,0.23,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.69,14.53,0.35,14.56,163,1.000,0.00,0.00,1,15.00,1.62,70,1.32,5.70,760,0.00,4.15,0.00,0.00,0.000,3.5,0,0.00,0
296.436,4.69,0.16,0.00,0.00,14.47,0,0,0.0,14.36,14.48,-8.62,14.53,0.36,14.56,163,1.000,0.00,0.00,1,14.00,1.64,70,1.32,5.76,770,0.00,4.11,0.00,0.00,0.000,3.5,0,0.00,0
296.579,4.69,0.16,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.57,14.55,0.36,14.56,163,1.000,0.00,0.00,1,13.00,1.68,70,1.34,5.76,788,0.00,4.04,0.00,0.00,0.000,3.5,0,0.00,0
296.726,4.69,0.08,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.62,14.55,0.35,14.56,163,1.000,0.00,0.00,1,12.00,1.71,70,1.34,5.72,802,0.00,4.04,0.00,0.00,0.000,3.5,0,0.00,0
296.880,4.69,0.08,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-8.68,14.55,0.35,14.56,163,1.000,0.00,0.00,1,11.50,1.72,70,1.34,5.67,805,0.00,4.14,0.00,0.00,0.000,3.5,0,0.00,0
297.023,4.69,0.08,0.00,0.00,14.47,0,0,0.0,14.36,14.32,-8.74,14.55,0.34,14.61,163,1.000,0.00,0.00,1,11.50,1.72,70,1.34,5.59,807,0.00,4.18,0.00,0.00,0.000,3.5,0,0.00,0
297.172,4.69,0.08,0.00,0.00,14.47,0,0,0.0,14.36,14.32,-8.79,14.55,0.34,14.61,163,1.000,0.00,0.00,1,12.00,1.72,70,1.34,5.55,807,0.00,4.23,0.00,0.00,0.000,3.5,0,0.00,0
297.323,3.91,0.08,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.80,14.55,0.34,14.61,163,1.000,0.00,0.00,1,12.00,1.71,70,1.34,5.55,803,0.00,4.27,0.00,0.00,0.000,3.5,0,0.00,0
297.466,3.91,0.08,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.83,14.55,0.34,14.62,163,1.000,0.00,0.00,1,11.50,1.74,70,1.34,5.51,814,0.00,4.27,0.00,0.00,0.000,3.5,0,0.00,0
297.613,3.91,0.08,0.00,0.00,14.47,0,0,9.0,14.36,14.40,-8.85,14.55,0.33,14.63,163,1.000,0.00,0.00,1,11.50,1.60,70,1.34,5.47,831,0.00,4.29,0.00,0.00,0.000,3.5,0,0.00,0
297.764,3.91,0.08,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-8.87,14.55,0.36,10.94,163,1.000,0.00,0.00,1,22.50,2.71,70,1.58,6.19,848,101.90,4.35,0.00,0.00,0.000,4.7,0,0.00,0
297.911,3.91,0.00,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-7.59,14.56,0.43,14.46,163,1.000,0.00,0.00,1,11.50,1.61,70,1.28,6.54,941,0.00,3.13,0.00,0.00,0.000,2.7,0,0.00,0
298.063,3.91,-0.08,0.00,0.00,14.59,0,0,0.0,14.36,14.32,-8.80,14.59,0.34,19.34,163,1.000,0.00,0.00,1,9.00,1.72,70,1.22,5.14,1006,0.00,3.81,0.00,0.00,0.000,2.4,0,0.00,0
298.215,3.12,-0.16,0.00,0.00,14.01,0,0,6.7,14.36,14.32,-9.52,14.58,0.27,14.90,163,1.000,0.00,0.00,1,18.00,1.61,70,1.22,4.72,946,0.00,4.89,0.00,0.00,0.000,2.7,0,0.00,0
298.365,2.34,-0.16,0.00,0.00,14.13,0,0,0.0,14.36,14.40,-9.72,14.60,0.27,14.89,163,1.000,0.00,0.00,1,20.50,1.61,70,1.28,4.68,942,8.99,5.16,0.00,0.00,0.000,2.4,0,0.00,0
298.503,2.34,0.08,0.00,0.00,14.59,0,0,0.0,14.36,14.32,-9.63,14.56,0.26,14.88,163,1.000,0.00,0.00,1,19.00,1.59,70,1.22,4.72,932,0.00,4.92,0.00,0.00,0.000,2.4,0,0.00,0
298.654,3.12,0.23,0.00,0.00,14.81,0,0,0.0,14.36,14.40,-9.82,14.54,0.24,14.90,163,1.000,0.00,0.00,1,20.50,1.52,70,1.24,4.49,892,0.00,5.27,0.00,0.00,0.000,2.4,0,0.00,0
298.800,3.91,0.00,0.00,0.00,14.93,0,0,12.9,14.36,14.40,-9.89,14.54,0.24,14.90,163,1.000,0.00,0.00,1,18.50,1.44,70,1.52,4.45,846,36.32,5.37,0.00,0.00,0.000,8.2,0,0.00,0
298.953,4.69,-0.62,0.00,0.00,15.04,0,1,13.7,14.36,14.32,-8.30,14.65,0.40,8.34,163,1.000,0.00,0.00,1,28.50,3.10,70,1.94,6.03,726,133.21,4.54,0.00,0.00,0.000,12.9,0,0.00,0
299.107,9.38,-0.23,0.00,0.00,15.96,1,0,0.0,14.36,14.40,-3.79,14.64,0.74,11.59,163,1.000,0.00,0.00,1,33.00,3.29,70,1.54,10.56,964,69.11,0.14,0.00,0.00,0.000,4.7,0,0.00,0
299.250,8.59,0.31,0.00,0.00,14.70,0,0,0.0,14.36,14.40,-6.22,14.50,0.52,19.75,163,1.000,0.00,0.00,1,20.50,2.71,70,1.24,7.48,1411,0.00,1.09,0.00,0.00,0.000,2.4,0,0.00,0
299.396,6.25,0.31,0.00,0.00,13.32,0,1,0.0,14.36,14.40,-9.27,14.52,0.29,14.95,163,1.000,0.00,0.00,1,14.00,2.21,70,1.22,5.18,1483,0.00,3.67,0.00,0.00,0.000,2.4,0,0.00,0
299.543,6.25,0.31,0.00,0.00,14.01,0,1,0.0,14.36,14.32,-10.37,14.52,0.20,15.33,163,1.000,0.00,0.00,1,17.50,2.09,70,1.26,3.81,1399,0.00,4.83,0.00,0.00,0.000,2.4,0,0.00,0
299.696,7.03,0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.48,-10.60,14.52,0.18,15.30,163,1.000,0.00,0.00,1,21.00,1.58,70,1.26,3.71,1234,0.00,5.88,0.00,0.00,0.000,3.1,0,0.00,0
299.835,7.81,-0.31,0.00,0.00,15.04,1,0,0.0,14.36,14.40,-10.66,14.52,0.18,15.24,163,1.000,0.00,0.00,1,20.50,1.69,70,1.28,3.69,1134,0.00,6.06,0.00,0.00,0.000,3.1,0,0.00,0
299.986,7.81,-0.31,0.00,0.00,15.04,1,0,0.0,14.36,14.40,-10.60,14.61,0.20,15.14,163,1.000,0.00,0.00,1,19.50,1.54,70,1.32,3.81,1032,0.00,6.10,0.00,0.00,0.000,3.5,0,0.00,0
300.135,7.81,-0.31,0.00,0.00,14.70,0,0,0.0,14.36,14.40,-10.43,14.61,0.23,15.03,163,1.000,0.00,0.00,1,19.00,1.61,70,1.32,4.02,944,0.00,5.89,0.00,0.00,0.000,3.5,0,0.00,0
300.276,7.81,-0.31,0.00,0.00,14.70,1,0,0.0,14.36,14.40,-10.15,14.61,0.25,14.93,163,1.000,0.00,0.00,1,19.00,1.56,70,1.28,4.25,914,0.00,5.65,0.00,0.00,0.000,3.1,0,0.00,0
300.433,7.81,-0.31,0.00,0.00,14.81,1,0,0.0,14.36,14.40,-9.91,14.61,0.26,14.82,163,1.000,0.00,0.00,1,19.00,1.52,70,1.30,4.43,892,0.00,5.45,0.00,0.00,0.000,3.1,0,0.00,0
300.574,8.59,-0.23,0.00,0.00,14.93,1,0,0.0,14.36,14.40,-9.84,14.61,0.27,14.79,163,1.000,0.00,0.00,1,19.00,1.52,70,1.26,4.52,888,0.00,5.31,0.00,0.00,0.000,3.1,0,0.00,0
300.727,8.59,0.08,0.00,0.00,14.81,1,0,0.0,14.36,14.40,-9.81,14.59,0.27,14.77,163,1.000,0.00,0.00,1,19.00,1.52,70,1.26,4.56,888,0.00,5.28,0.00,0.00,0.000,3.1,0,0.00,0
300.882,8.59,0.31,0.00,0.00,14.70,1,0,0.0,14.36,14.40,-9.77,14.53,0.26,14.76,163,1.000,0.00,0.00,1,19.00,1.50,70,1.28,4.56,878,0.00,5.27,0.00,0.00,0.000,3.1,0,0.00,0
301.029,8.59,0.31,0.00,0.00,14.47,0,0,0.0,14.36,14.40,-9.77,14.52,0.26,14.74,163,1.000,0.00,0.00,1,18.00,1.48,70,1.24,4.56,870,0.00,5.23,0.00,0.00,0.000,3.1,0,0.00,0
301.175,7.81,0.31,0.00,0.00,14.36,0,0,0.0,14.36,14.40,-9.77,14.52,0.26,14.74,163,1.000,0.00,0.00,1,18.00,1.47,70,1.26,4.56,860,0.00,5.25,0.00,0.00,0.000,2.7,0,0.00,0
301.329,7.81,0.31,0.00,0.00,14.24,0,0,7.5,14.36,14.40,-9.77,14.52,0.26,14.72,163,1.000,0.00,0.00,1,17.50,1.47,70,1.26,4.56,860,0.00,5.25,0.00,0.00,0.000,3.1,0,0.00,0
301.478,6.25,0.31,0.00,0.00,14.13,0,0,2.4,14.36,14.48,-9.75,14.52,0.28,11.89,163,1.000,0.00,0.00,1,20.50,2.02,70,1.48,5.07,863,43.01,5.25,0.00,0.00,0.000,4.7,0,0.00,0
301.611,6.25,0.31,0.00,0.00,14.13,0,0,0.8,14.36,14.40,-8.76,14.53,0.34,14.50,163,1.000,0.00,0.00,1,27.50,1.94,70,1.26,5.55,907,2.68,4.38,0.00,0.00,0.000,2.7,0,0.00,0
301.762,6.25,0.31,0.00,0.00,14.24,0,0,0.8,14.36,14.40,-9.32,14.53,0.29,17.88,163,1.000,0.00,0.00,1,24.50,1.70,70,1.24,5.01,997,4.24,4.49,0.00,0.00,0.000,2.4,0,0.00,0
301.908,5.47,-0.16,0.00,0.00,14.24,0,0,2.4,14.36,14.32,-9.83,14.57,0.25,14.77,163,1.000,0.00,0.00,1,23.50,1.73,70,1.38,4.43,1013,5.85,4.99,0.00,0.00,0.000,5.9,0,0.00,0
302.054,4.69,-0.62,0.00,0.00,14.24,0,0,3.1,14.36,14.32,-9.42,14.63,0.30,12.33,163,1.000,0.00,0.00,1,27.00,2.09,70,1.50,5.10,980,10.91,5.11,0.00,0.00,0.000,5.9,0,0.00,0
302.206,5.47,-0.70,0.00,0.00,14.47,0,0,3.9,14.36,14.40,-8.62,14.66,0.37,13.10,163,1.000,0.00,0.00,1,26.50,2.28,70,1.54,5.72,1069,14.97,4.35,0.00,0.00,0.000,6.3,0,0.00,0
302.354,7.03,-0.16,0.00,0.00,15.04,0,0,3.9,14.36,14.40,-8.25,14.60,0.39,14.44,163,1.000,0.00,0.00,1,26.50,2.85,70,1.56,6.17,1215,14.20,3.90,0.00,0.00,0.000,6.7,0,0.00,0
302.505,7.81,0.31,0.00,0.00,15.16,0,1,3.9,14.36,14.24,-8.12,14.56,0.39,14.46,163,1.000,0.00,0.00,1,29.50,3.18,70,1.60,6.19,1354,13.93,3.51,0.00,0.00,0.000,7.5,0,0.00,0
302.661,8.59,0.78,0.00,0.00,15.04,0,1,3.9,14.36,14.32,-8.21,14.48,0.39,14.49,163,1.000,0.00,0.00,1,32.00,3.45,70,1.64,6.13,1472,11.47,3.28,0.00,0.00,0.000,7.5,0,0.00,0
302.801,10.16,1.64,0.00,0.00,15.04,0,2,3.5,14.36,14.00,-8.34,14.35,0.39,14.53,163,1.000,0.00,0.00,1,34.00,3.68,70,1.66,5.99,1567,10.57,3.22,0.00,0.00,0.000,7.8,0,0.00,0
302.943,11.72,2.03,0.00,0.00,14.81,1,2,3.5,14.36,14.32,-8.47,14.28,0.38,14.54,163,1.000,0.00,0.00,1,34.00,3.77,70,1.64,5.90,1605,9.23,3.20,0.00,0.00,0.000,7.5,0,0.00,0
303.089,10.94,1.95,0.00,0.00,14.47,3,2,3.1,14.36,14.24,-8.70,14.27,0.37,14.56,163,1.000,0.00,0.00,1,32.50,3.72,70,1.62,5.63,1586,8.52,3.36,0.00,0.00,0.000,7.5,0,0.00,0
303.241,9.38,1.95,0.00,0.00,14.01,4,2,3.1,14.36,14.24,-8.90,14.28,0.37,14.64,163,1.000,0.00,0.00,1,30.50,3.50,70,1.62,5.43,1494,8.36,3.68,0.00,0.00,0.000,7.5,1,0.00,0
303.390,9.38,2.03,0.00,0.00,14.01,5,2,2.4,14.36,14.40,-8.79,14.27,0.39,14.56,163,1.000,0.00,0.00,1,30.50,3.54,70,1.68,5.67,1385,8.97,3.88,0.00,0.00,0.000,8.2,1,0.00,0
303.541,9.38,1.95,0.00,0.00,14.47,3,2,0.0,14.36,14.40,-8.21,14.26,0.43,14.50,163,1.000,0.00,0.00,1,32.50,3.38,70,1.58,6.17,1320,0.44,3.60,0.00,0.00,0.000,6.7,1,0.00,0
303.689,9.38,-0.70,0.00,0.00,14.59,0,1,0.0,14.36,14.48,-8.38,14.68,0.40,14.56,163,1.000,0.00,0.00,1,28.00,2.94,70,1.48,5.96,1251,0.00,3.58,0.00,0.00,0.000,5.1,1,0.00,0
303.838,8.59,-0.47,0.00,0.00,14.01,0,1,0.0,14.36,14.24,-8.75,14.66,0.35,14.68,163,1.000,0.00,0.00,1,25.50,2.20,70,1.38,5.39,1144,0.00,3.88,0.00,0.00,0.000,3.9,2,0.00,0
303.984,7.03,-0.31,0.00,0.00,13.32,0,0,0.0,14.36,14.40,-9.37,14.61,0.30,18.15,163,1.000,0.00,0.00,1,23.50,1.92,70,1.28,4.85,1127,0.00,4.68,0.00,0.00,0.000,2.7,2,0.00,0
304.136,4.69,-0.31,0.00,0.00,12.98,0,0,0.0,14.36,14.48,-9.93,14.61,0.25,14.99,163,1.000,0.00,0.00,1,21.00,1.73,70,1.24,4.33,1157,0.00,5.16,0.00,0.00,0.000,2.4,2,0.00,0
304.274,3.12,-0.31,0.00,0.00,12.86,0,0,0.0,14.36,14.40,-10.43,14.61,0.21,15.11,163,1.000,0.00,0.00,1,20.50,1.67,70,1.24,3.79,1120,0.00,5.66,0.00,0.00,0.000,2.4,2,0.00,0
304.425,2.34,-0.31,0.00,0.00,12.98,0,0,0.0,14.36,14.40,-10.66,14.61,0.20,15.09,163,1.000,0.00,0.00,1,19.50,1.57,70,1.24,3.71,1050,0.00,6.12,0.00,0.00,0.000,2.7,2,0.00,0
304.569,0.78,-0.31,0.00,0.00,13.09,0,0,0.0,14.36,14.48,-10.59,14.61,0.21,15.04,163,1.000,0.00,0.00,1,19.00,1.43,70,1.26,3.79,961,0.00,6.07,0.00,0.00,0.000,2.7,2,0.00,0
304.722,0.00,-0.31,0.00,0.00,13.21,0,0,0.0,14.36,14.32,-10.46,14.61,0.22,14.96,163,1.000,0.00,0.00,1,19.00,1.31,70,1.24,3.93,878,0.00,5.97,0.00,0.00,0.000,2.7,2,0.00,0
304.874,-0.78,-0.23,0.00,0.00,13.44,0,0,0.0,14.36,14.32,-10.34,14.61,0.23,14.87,163,1.000,0.00,0.00,1,19.00,1.22,70,1.26,4.10,820,0.00,5.80,0.00,0.00,0.000,3.1,2,0.00,0
305.019,-1.56,-0.16,0.00,0.00,13.78,0,0,0.0,14.36,14.40,-10.05,14.60,0.26,14.77,163,1.000,0.00,0.00,1,18.50,1.27,70,1.26,4.37,743,0.00,5.61,0.00,0.00,0.000,3.1,2,0.00,0
305.170,-1.56,-0.08,0.00,0.00,14.01,0,0,0.0,14.36,14.40,-9.69,14.58,0.29,14.62,163,1.000,0.00,0.00,1,20.50,1.20,70,1.30,4.66,704,0.00,5.26,0.00,0.00,0.000,3.1,2,0.00,0
305.312,-1.56,0.00,0.00,0.00,14.36,0,0,0.0,14.36,14.40,-9.41,14.58,0.31,13.55,163,1.000,0.00,0.00,1,20.50,1.33,70,1.28,5.05,693,0.00,4.87,0.00,0.00,0.000,3.1,2,0.00,0
305.456,-0.78,0.08,0.00,0.00,14.70,0,0,0.0,14.36,14.40,-9.06,14.56,0.33,14.53,163,1.000,0.00,0.00,1,19.50,1.31,70,1.28,5.28,684,0.00,4.60,0.00,0.00,0.000,3.1,2,0.00,0
305.604,0.00,0.08,0.00,0.00,14.93,0,0,0.0,14.36,14.40,-8.87,14.55,0.34,14.49,163,1.000,0.00,0.00,1,19.00,1.35,70,1.40,5.47,704,0.00,4.36,0.00,0.00,0.000,4.7,2,0.00,0
305.755,0.00,0.23,0.00,0.00,15.04,0,0,0.0,14.36,14.32,-8.36,14.54,0.39,12.92,163,1.000,0.00,0.00,1,18.00,1.69,70,1.32,6.13,721,0.00,4.01,0.00,0.00,0.000,3.1,2,0.00,0
305.904,0.78,0.31,0.00,0.00,15.27,0,0,0.0,14.36,14.32,-8.18,14.52,0.38,16.62,163,1.000,0.00,0.00,1,11.00,1.55,70,1.26,6.01,809,0.00,3.64,0.00,0.00,0.000,3.1,2,0.00,0
306.051,2.34,0.31,0.00,0.00,15.50,0,0,0.0,14.36,14.40,-8.66,14.52,0.33,17.17,163,1.000,0.00,0.00,1,10.00,1.63,70,1.28,5.57,848,0.00,4.00,0.00,0.00,0.000,3.1,2,0.00,0
306.200,2.34,0.31,0.00,0.00,15.16,0,0,0.0,14.36,14.48,-9.06,14.52,0.32,14.56,163,1.000,0.00,0.00,1,12.50,1.55,70,1.26,5.24,808,0.00,4.46,0.00,0.00,0.000,3.1,2,0.00,0
306.354,2.34,0.31,0.00,0.00,15.04,0,0,0.0,14.36,14.40,-9.23,14.52,0.30,14.63,163,1.000,0.00,0.00,1,13.50,1.60,70,1.28,5.10,836,0.00,4.65,0.00,0.00,0.000,3.1,2,0.00,0
306.506,3.12,0.31,0.00,0.00,15.04,0,0,0.0,14.36,14.40,-9.32,14.52,0.30,14.65,163,1.000,0.00,0.00,1,14.50,1.58,70,1.32,5.01,823,0.00,4.71,0.00,0.00,0.000,3.9,2,0.00,0
306.653,3.12,0.31,0.00,0.00,14.93,0,0,0.0,14.36,14.32,-9.27,14.52,0.31,14.61,163,1.000,0.00,0.00,1,18.00,1.53,70,1.36,5.14,798,0.00,4.78,0.00,0.00,0.000,3.9,2,0.00,0
306.796,3.12,0.23,0.00,0.00,14.81,0,0,0.0,14.36,14.32,-8.95,14.53,0.34,14.54,163,1.000,0.00,0.00,1,18.50,1.64,70,1.34,5.47,768,0.00,4.48,0.00,0.00,0.000,3.9,3,0.00,0
306.936,3.91,0.23,0.00,0.00,14.93,0,0,0.0,14.36,14.32,-8.76,14.53,0.34,14.54,163,1.000,0.00,0.00,1,13.50,1.72,70,1.26,5.53,807,0.00,4.26,0.00,0.00,0.000,3.1,3,0.00,0
307.083,3.91,0.31,0.00,0.00,15.04,0,0,0.0,14.36,14.40,-9.04,14.52,0.31,14.61,163,1.000,0.00,0.00,1,11.00,1.63,70,1.26,5.18,850,0.00,4.42,0.00,0.00,0.000,3.1,3,0.00,0
307.237,4.69,0.31,0.00,0.00,14.93,0,0,0.0,14.36,14.40,-9.30,14.52,0.29,14.66,163,1.000,0.00,0.00,1,11.00,1.66,70,1.28,4.99,866,0.00,4.70,0.00,0.00,0.000,3.1,3,0.00,0
307.386,3.91,0.31,0.00,0.00,14.59,0,0,0.0,14.36,14.40,-9.48,14.52,0.28,14.71,163,1.000,0.00,0.00,1,14.50,1.44,70,1.26,4.83,842,0.00,4.89,0.00,0.00,0.000,3.1,3,0.00,0
307.540,3.91,0.31,0.00,0.00,14.36,0,0,0.0,14.36,14.40,-9.54,14.52,0.28,14.67,163,1.000,0.00,0.00,1,16.50,1.58,70,1.32,4.89,825,0.00,4.98,0.00,0.00,0.000,3.9,3,0.00,0
307.689,3.91,0.31,0.00,0.00,14.36,0,0,0.0,14.36,14.40,-9.30,14.52,0.31,14.61,163,1.000,0.00,0.00,1,17.00,1.54,70,1.32,5.10,801,0.00,4.76,0.00,0.00,0.000,3.5,3,0.00,0
