Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
402.351,3.91,-0.23,-8.59,0.00,14.24,25,10,10.6,14.21,14.24,-5.04,14.55,0.79,14.90,190,1.000,0.00,0.00,4,44.50,10.44,97,2.32,9.22,2880,79.50,5.47,0.00,8.75,0.000,17.6,48,0.00,0
402.435,4.69,-0.31,-8.59,0.00,14.59,25,10,11.0,14.21,14.08,-4.82,14.57,0.80,14.86,190,1.000,0.00,0.00,4,44.00,10.40,97,2.32,9.42,2867,83.03,5.28,0.00,8.75,0.000,18.0,48,0.00,0
402.527,5.47,-0.16,-8.59,0.00,14.93,25,10,10.6,14.21,13.84,-4.66,14.56,0.81,14.85,190,1.000,0.00,0.00,4,43.00,10.99,97,2.32,9.51,2863,79.35,5.15,0.00,8.75,0.000,18.0,48,0.00,0
402.625,6.25,-0.08,-8.59,0.00,14.93,25,10,10.6,14.21,14.08,-4.83,14.53,0.81,14.85,190,1.000,0.00,0.00,4,43.00,11.01,97,2.30,9.46,2867,79.35,5.24,0.00,8.75,0.000,17.3,48,0.00,0
402.714,5.47,0.08,-8.59,0.00,14.47,25,10,10.6,14.21,13.92,-4.93,14.51,0.79,14.86,190,1.000,0.00,0.00,4,44.00,10.48,97,2.30,9.38,2888,75.70,5.33,0.00,8.75,0.000,17.6,48,0.00,0
402.788,5.47,0.23,-8.59,0.00,14.36,25,11,10.6,14.21,14.16,-4.99,14.50,0.79,14.83,190,1.000,0.00,0.00,4,44.50,10.51,97,2.30,9.28,2898,79.26,5.41,0.00,8.75,0.000,17.6,48,0.00,0
402.870,5.47,0.16,-8.59,0.00,14.36,25,10,10.6,14.21,13.92,-4.90,14.50,0.79,14.82,190,1.000,0.00,0.00,4,44.00,10.46,97,2.32,9.34,2884,79.19,5.35,0.00,8.75,0.000,17.6,48,0.00,0
402.961,5.47,0.08,-8.59,0.00,14.47,26,10,10.6,14.21,14.08,-4.85,14.50,0.79,14.79,190,1.000,0.00,0.00,4,44.00,10.46,97,2.32,9.38,2885,79.14,5.33,0.00,8.75,0.000,17.6,48,0.00,0
403.026,5.47,0.16,-8.59,0.00,14.59,25,10,10.6,14.21,14.16,-4.92,14.51,0.79,14.78,190,1.000,0.00,0.00,4,44.00,10.54,97,2.30,9.42,2907,79.10,5.28,0.00,8.75,0.000,17.6,48,0.00,0
403.111,5.47,0.16,-8.59,0.00,14.47,25,10,10.6,14.21,14.16,-4.89,14.50,0.79,14.76,190,1.000,0.00,0.00,4,44.00,10.49,97,2.30,9.38,2893,79.05,5.32,0.00,8.75,0.000,17.6,48,0.00,0
403.192,5.47,0.16,-8.59,0.00,14.47,25,10,10.6,14.21,14.16,-4.93,14.51,0.78,14.76,190,1.000,0.00,0.00,4,44.50,10.58,97,2.32,9.32,2916,79.00,5.39,0.00,8.75,0.000,17.6,48,0.00,0
403.284,5.47,0.08,-8.59,0.00,14.47,25,10,10.6,14.21,13.92,-4.92,14.51,0.79,14.74,190,1.000,0.00,0.00,4,44.00,10.50,97,2.32,9.38,2896,78.94,5.38,0.00,8.75,0.000,17.6,48,0.00,0
403.381,4.69,0.08,-8.59,0.00,14.36,25,10,10.6,14.21,13.84,-4.92,14.52,0.79,14.72,190,1.000,0.00,0.00,4,44.50,10.59,97,2.32,9.38,2921,78.91,5.33,0.00,8.75,0.000,17.6,48,0.00,0
403.471,4.69,-0.08,-8.59,0.00,14.36,25,10,11.0,14.21,14.24,-4.94,14.53,0.79,14.71,190,1.000,0.00,0.00,4,44.00,10.62,97,2.32,9.36,2928,82.45,5.34,0.00,8.75,0.000,17.6,48,0.00,0
403.554,3.91,-0.16,-8.59,0.00,14.36,25,10,10.6,14.21,13.92,-4.90,14.53,0.79,14.69,190,1.000,0.00,0.00,4,44.00,10.55,97,2.34,9.34,2910,78.79,5.35,0.00,8.75,0.000,18.0,49,0.00,0
403.653,3.91,-0.16,-8.59,0.00,14.36,26,10,10.6,14.21,13.92,-4.81,14.55,0.79,14.69,190,1.000,0.00,0.00,4,43.50,10.56,97,2.32,9.38,2912,78.74,5.32,0.00,8.75,0.000,18.0,49,0.00,0
403.741,3.91,-0.23,-8.59,0.00,14.47,25,10,10.6,14.21,13.92,-4.85,14.55,0.78,14.69,190,1.000,0.00,0.00,4,44.00,10.59,97,2.30,9.46,2920,78.70,5.24,0.00,8.75,0.000,17.6,49,0.00,0
403.825,3.91,-0.16,-8.59,0.00,14.59,25,10,10.6,14.21,14.16,-4.94,14.55,0.78,14.69,190,1.000,0.00,0.00,4,44.50,10.67,97,2.32,9.36,2942,78.65,5.34,0.00,8.75,0.000,17.6,49,0.00,0
403.906,3.12,-0.08,-8.59,0.00,14.47,25,10,10.6,14.21,14.16,-5.01,14.54,0.77,14.69,190,1.000,0.00,0.00,4,44.00,10.62,97,2.30,9.30,2929,78.59,5.40,0.00,8.75,0.000,17.6,49,0.00,0
404.014,3.12,-0.08,-8.59,0.00,14.47,25,10,10.6,14.21,13.92,-4.95,14.54,0.77,14.69,190,1.000,0.00,0.00,4,44.50,10.70,97,2.32,9.30,2950,78.55,5.40,0.00,8.75,0.000,17.6,49,0.00,0
404.089,3.12,-0.08,-8.59,0.00,14.59,25,10,11.0,14.21,13.84,-4.96,14.53,0.77,14.69,190,1.000,0.00,0.00,4,44.50,10.71,97,2.32,9.30,2954,82.08,5.40,0.00,8.75,0.000,17.6,49,0.00,0
404.187,3.91,0.00,-8.59,0.00,14.59,25,10,10.6,14.21,14.16,-4.88,14.53,0.78,14.69,190,1.000,0.00,0.00,4,44.00,10.63,97,2.32,9.38,2932,78.47,5.33,0.00,8.75,0.000,18.0,49,0.00,0
404.276,3.91,0.08,-8.59,0.00,14.59,25,10,10.6,14.21,13.92,-4.92,14.51,0.78,14.69,190,1.000,0.00,0.00,4,44.50,10.70,97,2.32,9.38,2951,78.43,5.35,0.00,8.75,0.000,17.6,49,0.00,0
404.355,3.91,0.08,-8.59,0.00,14.47,26,10,10.6,14.21,14.24,-4.93,14.51,0.78,14.70,190,1.000,0.00,0.00,4,44.50,10.73,97,2.32,9.36,2958,78.41,5.34,0.00,8.75,0.000,17.6,49,0.00,0
404.430,3.12,0.08,-8.59,0.00,14.36,25,10,10.6,14.21,14.00,-4.95,14.51,0.77,14.70,190,1.000,0.00,0.00,4,44.00,10.67,97,2.32,9.30,2941,78.38,5.40,0.00,8.75,0.000,17.6,49,0.00,0
404.521,3.12,0.00,-8.59,0.00,14.36,25,10,10.6,14.21,14.00,-4.95,14.52,0.77,14.70,190,1.000,0.00,0.00,4,44.50,10.67,97,2.30,9.32,2942,74.78,5.39,0.00,8.75,0.000,17.3,49,0.00,0
404.606,2.34,-0.08,-8.59,0.00,14.36,26,10,10.6,14.21,14.08,-5.17,14.53,0.75,14.73,190,1.000,0.00,0.00,4,45.50,10.13,97,2.30,9.15,2967,78.32,5.55,0.00,8.75,0.000,17.3,50,0.00,0
404.696,2.34,-0.16,-8.59,0.00,14.47,25,10,10.6,14.21,13.92,-5.06,14.54,0.76,14.72,190,1.000,0.00,0.00,4,45.00,10.12,97,2.32,9.17,2964,78.22,5.53,0.00,8.75,0.000,18.0,50,0.00,0
404.780,2.34,-0.16,-8.59,0.00,14.59,25,10,10.6,14.21,14.00,-4.90,14.55,0.77,14.70,190,1.000,0.00,0.00,4,44.50,10.15,97,2.32,9.28,2972,78.15,5.42,0.00,8.75,0.000,18.0,50,0.00,0
404.880,2.34,0.00,-8.59,0.00,14.70,25,10,10.6,14.21,14.00,-4.96,14.53,0.77,14.70,190,1.000,0.00,0.00,4,44.50,10.71,97,2.30,9.34,2952,74.56,5.35,0.00,8.75,0.000,17.3,50,0.00,0
404.945,3.12,0.08,-8.59,0.00,14.59,25,10,10.6,14.21,14.16,-5.18,14.52,0.75,14.71,192,1.000,0.00,0.00,4,45.50,10.18,97,2.30,9.22,2981,74.57,5.49,0.00,8.75,0.000,17.3,50,0.00,0
405.050,2.34,0.08,-8.59,0.00,14.36,25,10,11.0,14.21,13.92,-5.10,14.51,0.75,14.72,192,1.000,0.00,0.00,4,45.50,10.12,97,2.32,9.15,2965,81.63,5.56,0.00,8.75,0.000,18.0,50,0.00,0
405.128,1.56,0.00,-8.59,0.00,14.36,25,10,11.0,14.21,14.00,-4.94,14.51,0.76,14.70,192,1.000,0.00,0.00,4,44.50,10.14,97,2.34,9.32,2970,81.59,5.39,0.00,8.75,0.000,18.0,50,0.00,0
405.226,2.34,0.00,-8.59,0.00,14.70,25,11,10.6,14.21,14.16,-4.89,14.53,0.77,14.70,192,1.000,0.00,0.00,4,44.00,10.76,97,2.34,9.38,2967,78.00,5.32,0.00,8.75,0.000,18.0,50,0.00,0
405.321,3.12,0.08,-8.59,0.00,14.70,25,10,10.6,14.21,14.00,-5.04,14.52,0.76,14.70,192,1.000,0.00,0.00,4,45.00,10.18,97,2.30,9.26,2984,78.01,5.44,0.00,8.75,0.000,17.3,50,0.00,0
405.411,2.34,0.16,-8.59,0.00,14.36,25,10,10.6,14.21,14.00,-5.06,14.50,0.75,14.72,192,1.000,0.00,0.00,4,45.00,10.15,97,2.32,9.15,2973,78.00,5.55,0.00,8.75,0.000,17.6,50,0.00,0
405.486,1.56,0.08,-8.59,0.00,14.36,25,10,10.6,14.21,14.00,-5.05,14.52,0.76,14.70,192,1.000,0.00,0.00,4,45.00,10.16,97,2.32,9.22,2976,77.95,5.47,0.00,8.75,0.000,18.0,50,0.00,0
405.590,2.34,0.00,-8.59,0.00,14.47,26,10,11.0,14.21,14.08,-4.96,14.53,0.76,14.70,192,1.000,0.00,0.00,4,45.00,10.24,97,2.34,9.30,2999,81.45,5.40,0.00,8.75,0.000,18.0,50,0.00,0
405.672,2.34,0.08,-8.59,0.00,14.59,25,10,11.0,14.21,14.08,-4.92,14.52,0.77,14.70,192,1.000,0.00,0.00,4,44.50,10.25,97,2.34,9.28,3002,81.41,5.41,0.00,8.75,0.000,18.0,50,0.00,0
405.756,2.34,0.08,-8.59,0.00,14.59,25,10,11.4,14.21,14.08,-4.87,14.52,0.78,14.69,192,1.000,0.00,0.00,4,44.50,10.91,97,2.36,9.38,3008,84.91,5.32,0.00,8.75,0.000,18.4,50,0.00,0
405.841,2.34,0.00,-8.59,0.00,14.59,25,10,11.0,14.21,14.08,-4.71,14.52,0.78,14.69,192,1.000,0.00,0.00,4,43.50,10.82,97,2.34,9.49,2983,81.33,5.21,0.00,8.75,0.000,18.0,50,0.00,0
405.905,3.12,0.08,-8.59,0.00,14.70,25,10,11.0,14.21,14.16,-4.78,14.52,0.77,14.69,192,1.000,0.00,0.00,4,44.50,10.88,97,2.32,9.57,3001,81.33,5.13,0.00,8.75,0.000,18.0,50,0.00,0
406.014,3.12,0.08,-8.59,0.00,14.59,26,10,10.6,14.21,14.00,-4.93,14.51,0.76,14.69,192,1.000,0.00,0.00,4,44.50,10.27,97,2.32,9.38,3010,77.75,5.32,0.00,8.75,0.000,17.6,50,0.00,0
406.102,3.12,0.16,-8.59,0.00,14.47,25,10,11.0,14.21,14.00,-5.01,14.50,0.76,14.71,192,1.000,0.00,0.00,4,45.00,10.27,97,2.32,9.24,3009,81.27,5.45,0.00,8.75,0.000,17.6,50,0.00,0
406.191,2.34,0.16,-8.59,0.00,14.47,25,10,11.0,14.21,14.08,-4.96,14.50,0.76,14.71,192,1.000,0.00,0.00,4,44.50,10.21,97,2.34,9.28,2992,81.23,5.42,0.00,8.75,0.000,18.0,50,0.00,0
406.275,3.12,0.08,-8.59,0.00,14.59,26,10,11.0,14.21,14.08,-4.83,14.51,0.77,14.69,192,1.000,0.00,0.00,4,44.50,10.94,97,2.34,9.42,3016,81.20,5.29,0.00,8.74,0.000,18.0,50,0.00,0
406.345,3.12,0.08,-8.59,0.00,14.59,25,10,11.4,14.21,14.08,-4.83,14.51,0.77,14.69,192,1.000,0.00,0.00,4,44.00,10.88,97,2.34,9.44,3000,84.71,5.25,0.00,8.74,0.000,18.0,50,0.00,0
406.428,3.12,0.00,-8.59,0.00,14.47,25,10,11.0,14.21,13.92,-4.79,14.52,0.77,14.69,192,1.000,0.00,0.00,4,44.00,10.88,97,2.34,9.38,3001,81.11,5.32,0.00,8.74,0.000,18.0,50,0.00,0
406.521,3.12,0.00,-8.59,0.00,14.47,25,10,10.6,14.21,14.08,-4.81,14.52,0.77,14.69,192,1.000,0.00,0.00,4,44.50,10.93,97,2.36,9.48,3014,77.57,5.23,0.00,8.74,0.000,18.0,50,0.00,0
406.586,2.34,0.00,-8.59,0.00,14.47,25,10,11.0,14.21,14.00,-4.90,14.52,0.77,14.69,192,1.000,0.00,0.00,4,44.00,10.26,97,2.34,9.38,3005,81.11,5.35,0.00,8.74,0.000,18.0,50,0.00,0
406.690,2.34,0.00,-8.59,0.00,14.36,25,10,11.0,14.21,14.08,-4.95,14.52,0.76,14.69,192,1.000,0.00,0.00,4,44.50,10.27,97,2.34,9.34,3008,81.06,5.35,0.00,8.74,0.000,18.0,50,0.00,0
406.776,1.56,-0.08,-8.59,0.00,14.36,25,10,11.0,14.21,14.08,-4.88,14.54,0.77,14.69,192,1.000,0.00,0.00,4,44.50,10.28,97,2.34,9.40,3010,81.00,5.30,0.00,8.74,0.000,18.0,50,0.00,0
406.866,1.56,-0.08,-8.59,0.00,14.47,25,10,11.0,14.21,14.24,-4.84,14.54,0.77,14.69,192,1.000,0.00,0.00,4,44.00,10.30,97,2.34,9.42,3016,80.97,5.28,0.00,8.74,0.000,18.0,50,0.00,0
406.947,1.56,-0.16,-8.59,0.00,14.47,25,10,10.6,14.21,14.08,-4.92,14.55,0.76,14.69,192,1.000,0.00,0.00,4,44.50,10.26,97,2.32,9.40,3006,77.40,5.30,0.00,8.74,0.000,17.6,50,0.00,0
407.041,1.56,-0.16,-8.59,0.00,14.47,25,10,10.6,14.21,14.16,-5.01,14.55,0.75,14.72,192,1.000,0.00,0.00,4,45.00,10.28,97,2.32,9.22,3013,77.41,5.47,0.00,8.74,0.000,17.6,50,0.00,0
407.120,0.78,-0.08,-8.59,0.00,14.47,25,10,10.6,14.21,14.16,-5.06,14.54,0.74,14.73,192,1.000,0.00,0.00,4,46.00,10.37,97,2.32,9.18,3039,77.37,5.51,0.00,8.74,0.000,17.6,50,0.00,0
407.184,0.78,-0.08,-8.59,0.00,14.47,25,10,11.4,14.21,14.16,-5.09,14.54,0.74,14.72,192,1.000,0.00,0.00,4,45.50,10.34,97,2.32,9.22,3028,84.38,5.46,0.00,8.74,0.000,17.6,51,0.00,0
407.285,1.56,-0.08,-8.59,0.00,14.59,25,10,10.6,14.21,14.08,-4.92,14.53,0.75,14.70,192,1.000,0.00,0.00,4,45.00,10.34,97,2.34,9.34,3031,77.21,5.35,0.00,8.74,0.000,18.4,51,0.00,0
407.394,1.56,0.00,-8.59,0.00,14.70,25,10,9.0,14.21,14.00,-5.23,14.53,0.73,14.70,192,1.000,0.00,0.00,4,45.50,10.33,97,2.28,9.40,3026,52.49,5.30,0.00,8.74,0.000,16.1,51,0.00,0
407.470,1.56,0.08,-8.59,0.00,14.36,25,10,8.6,14.21,14.16,-5.80,14.52,0.69,14.82,192,1.000,0.00,0.00,4,47.50,9.68,97,2.22,8.47,3024,48.97,6.23,0.00,8.74,0.000,15.7,51,0.00,0
407.558,-0.78,-0.08,-8.59,0.00,13.78,25,10,8.2,14.21,14.00,-6.34,14.53,0.63,14.89,192,1.000,0.00,0.00,4,48.00,9.10,97,2.18,8.10,3046,41.91,6.63,0.00,8.74,0.000,14.9,51,0.00,0
407.634,-3.12,-0.31,-8.59,0.00,13.67,25,10,8.6,14.21,14.16,-6.55,14.56,0.61,14.94,192,1.000,0.00,0.00,4,47.50,8.40,97,2.16,7.77,3030,45.43,6.93,0.00,8.74,0.000,14.9,51,0.00,0
407.714,-3.91,-0.55,-8.59,0.00,14.01,23,10,8.6,14.21,14.16,-6.54,14.59,0.61,14.95,192,1.000,0.00,0.00,4,48.00,8.48,97,2.20,7.68,3056,48.93,7.03,0.00,8.74,0.000,15.3,51,0.00,0
407.800,-3.91,-0.55,-8.59,0.00,14.47,22,10,8.6,14.21,14.00,-6.49,14.62,0.62,14.89,192,1.000,0.00,0.00,4,47.50,8.42,97,2.20,7.81,3037,48.89,6.89,0.00,8.74,0.000,15.7,51,0.00,0
407.882,-3.12,-0.39,-8.59,0.00,14.70,22,10,8.2,14.21,14.00,-6.55,14.60,0.62,14.88,192,1.000,0.00,0.00,4,47.50,8.43,97,2.16,7.79,3039,41.83,6.91,0.00,8.74,0.000,15.3,51,0.00,0
407.975,-3.12,-0.16,-8.59,0.00,14.70,22,10,4.7,14.21,14.08,-7.04,14.59,0.58,14.90,192,1.000,0.00,0.00,4,48.00,7.83,97,2.06,7.64,3060,20.38,7.06,0.00,8.74,0.000,12.9,51,0.00,0
408.063,-5.47,-0.08,-8.59,0.00,14.13,22,10,3.1,14.21,14.16,-7.78,14.55,0.50,15.11,192,1.000,0.00,0.00,4,46.50,7.13,97,2.00,6.57,3039,17.40,8.12,0.00,8.74,0.000,12.5,51,0.00,0
408.148,-7.81,-0.08,-8.59,0.00,13.67,21,10,0.0,14.21,14.16,-8.16,14.55,0.46,15.15,192,1.000,0.00,0.00,4,45.00,6.51,97,1.96,6.27,3053,14.41,8.43,0.00,8.74,0.000,12.2,51,0.00,0
408.237,-8.59,-0.23,-8.59,0.00,13.90,19,7,0.0,14.21,14.16,-8.47,14.57,0.43,15.22,192,1.000,0.00,0.00,4,42.00,5.82,97,1.92,5.80,3032,11.50,8.90,0.00,0.00,0.000,11.4,51,0.00,0
408.312,0.00,-0.23,-8.59,0.00,14.13,17,3,0.0,14.21,14.16,-8.70,14.58,0.40,15.26,192,1.000,0.00,0.00,4,40.00,0.00,97,1.88,5.59,3029,9.11,9.10,0.00,0.00,0.000,11.0,51,0.00,0
408.397,0.00,-0.23,-8.59,0.00,14.59,14,2,0.0,14.21,13.92,-8.91,14.58,0.37,15.27,192,1.000,0.00,0.00,4,36.50,0.00,97,1.84,5.41,3030,6.26,9.28,0.00,0.00,0.000,10.2,51,0.00,0
408.485,0.00,-0.23,-8.59,0.00,15.27,11,3,0.4,14.21,13.92,-9.25,14.58,0.33,15.30,192,1.000,0.00,0.00,4,33.00,0.00,97,1.76,5.28,3044,3.61,9.43,0.00,0.00,0.000,9.0,51,0.00,0
408.584,0.00,-0.23,-7.03,0.00,15.16,9,2,0.4,14.21,14.24,-9.75,14.58,0.27,15.33,192,1.000,0.00,0.00,4,29.50,0.00,97,1.68,4.68,3028,0.32,10.02,0.00,0.00,0.000,7.5,51,0.00,0
408.667,0.00,-0.23,-7.03,0.00,14.70,7,2,2.7,14.21,14.16,-10.10,14.58,0.23,15.19,192,1.000,0.00,0.00,4,31.00,4.53,97,1.64,4.31,3032,4.71,10.39,0.00,8.74,0.000,8.2,51,0.00,0
408.762,-2.34,-0.08,-7.03,0.00,14.13,11,3,3.5,14.21,14.08,-10.13,14.55,0.23,14.96,192,1.000,0.00,0.00,4,32.50,4.52,97,1.70,4.14,3029,6.13,10.58,0.00,8.75,0.000,9.4,51,0.00,0
408.826,-3.91,0.00,-8.59,0.00,14.01,11,3,4.3,14.21,14.00,-9.77,14.54,0.27,14.87,192,1.000,0.00,0.00,4,34.00,4.53,97,1.82,4.37,3035,8.12,10.33,0.00,8.75,0.000,10.6,51,0.00,0
408.915,-1.56,0.08,-8.59,0.00,14.70,12,4,4.7,14.21,13.92,-9.56,14.53,0.30,14.80,192,1.000,0.00,0.00,4,36.00,5.17,97,1.82,4.60,3026,8.64,10.05,0.00,8.75,0.000,10.6,50,0.00,0
408.992,3.91,0.16,-8.59,0.00,15.96,17,5,5.1,14.21,14.00,-9.50,14.52,0.32,14.76,192,1.000,0.00,0.00,4,37.00,5.79,97,1.84,4.76,3014,9.60,9.94,0.00,8.75,0.000,10.6,50,0.00,0
409.084,8.59,0.16,-8.59,0.00,16.54,20,8,5.1,14.21,14.00,-9.48,14.51,0.33,14.77,192,1.000,0.00,0.00,4,38.00,5.79,97,1.84,4.76,3015,9.63,9.95,0.00,8.75,0.000,11.0,50,0.00,0
409.170,9.38,0.23,-8.59,0.00,15.73,20,9,5.1,14.21,14.08,-9.45,14.51,0.34,14.77,192,1.000,0.00,0.00,4,38.50,5.77,97,1.84,4.80,3003,9.13,9.90,0.00,8.75,0.000,10.6,50,0.00,0
409.246,7.81,0.31,-8.59,0.00,14.81,19,10,6.3,14.21,14.08,-9.52,14.50,0.34,14.78,192,1.000,0.00,0.00,4,38.50,5.76,97,1.86,4.83,2998,13.75,9.87,0.00,8.75,0.000,10.6,50,0.00,0
409.329,6.25,0.39,-8.59,0.00,14.13,18,10,6.3,14.21,14.16,-9.21,14.48,0.36,14.76,192,1.000,0.00,0.00,4,40.00,6.44,97,1.92,4.95,3018,15.86,9.68,0.00,8.75,0.000,12.2,50,0.00,0
409.410,4.69,0.31,-8.59,0.00,14.01,18,10,6.3,14.21,14.08,-8.97,14.49,0.39,14.71,192,1.000,0.00,0.00,4,42.00,6.37,97,1.92,5.22,2986,13.78,9.48,0.00,8.75,0.000,11.8,50,0.00,0
409.495,5.47,0.31,-8.59,0.00,14.24,19,10,6.3,14.21,14.08,-9.01,14.49,0.40,14.75,192,1.000,0.00,0.00,4,42.00,6.38,97,1.92,5.28,2990,13.77,9.43,0.00,8.75,0.000,11.8,50,0.00,0
409.584,3.12,0.31,-8.59,0.00,14.01,19,10,6.3,14.21,14.00,-9.07,14.50,0.39,14.81,192,1.000,0.00,0.00,4,42.00,6.41,97,1.90,5.20,3004,17.27,9.44,0.00,8.75,0.000,11.4,50,0.00,0
409.674,0.00,0.23,-8.59,0.00,13.55,19,10,6.3,14.21,14.16,-8.93,14.50,0.40,14.82,192,1.000,0.00,0.00,4,42.50,6.37,97,1.94,5.32,2988,17.32,9.38,0.00,8.75,0.000,12.2,50,0.00,0
409.756,-2.34,0.23,-8.59,0.00,13.55,19,10,7.1,14.21,14.16,-8.81,14.50,0.42,14.83,192,1.000,0.00,0.00,4,43.00,6.36,97,1.96,5.39,2981,24.46,9.30,0.00,8.75,0.000,12.5,50,0.00,0
409.836,-3.12,0.16,-8.59,0.00,13.90,19,10,7.1,14.21,14.00,-8.46,14.51,0.45,14.85,192,1.000,0.00,0.00,4,44.00,6.40,97,2.00,5.82,3001,24.46,9.15,0.00,8.75,0.000,12.9,50,0.00,0
409.910,-3.12,0.23,-8.59,0.00,14.13,20,10,7.1,14.21,14.24,-8.36,14.50,0.47,14.86,192,1.000,0.00,0.00,4,44.50,6.99,97,2.00,5.90,2978,24.47,8.80,0.00,8.75,0.000,12.9,50,0.00,0
410.001,-3.91,0.16,-8.59,0.00,14.24,20,10,7.8,14.21,14.24,-8.34,14.51,0.47,14.87,192,1.000,0.00,0.00,4,45.00,6.99,97,2.00,5.92,2981,35.14,8.77,0.00,8.75,0.000,13.3,50,0.00,0
410.065,-4.69,0.16,-8.59,0.00,14.13,20,10,9.0,14.21,13.84,-7.74,14.52,0.51,14.87,192,1.000,0.00,0.00,4,46.50,7.04,97,2.12,6.11,2999,52.94,8.58,0.00,8.75,0.000,15.3,50,0.00,0
410.172,-4.69,0.16,-8.59,0.00,14.36,20,10,9.4,14.21,14.16,-6.99,14.51,0.59,14.79,192,1.000,0.00,0.00,4,48.00,8.25,97,2.18,7.10,2973,60.13,7.51,0.00,8.75,0.000,16.1,50,0.00,0
410.254,-3.91,0.08,-8.59,0.00,14.81,22,10,9.0,14.21,14.16,-6.72,14.52,0.63,14.77,192,1.000,0.00,0.00,4,48.00,8.23,97,2.20,7.44,2968,53.05,7.26,0.00,8.75,0.000,16.1,50,0.00,0
410.344,-2.34,0.08,-8.59,0.00,15.04,23,11,9.0,14.21,14.00,-6.81,14.52,0.63,14.77,192,1.000,0.00,0.00,4,48.00,8.31,97,2.18,7.56,2998,56.33,7.14,0.00,8.75,0.000,15.7,50,0.00,0
410.430,-3.12,0.16,-8.59,0.00,14.47,23,10,9.4,14.21,14.08,-6.78,14.52,0.63,14.77,192,1.000,0.00,0.00,4,48.00,8.26,97,2.20,7.46,2978,59.88,7.23,0.00,8.75,0.000,16.1,50,0.00,0
410.518,-3.91,0.16,-8.59,0.00,14.24,23,10,9.4,14.21,13.92,-6.49,14.52,0.64,14.76,192,1.000,0.00,0.00,4,48.00,8.94,97,2.22,7.60,2992,60.12,7.10,0.00,8.75,0.000,16.5,50,0.00,0
410.593,-3.91,0.08,-8.59,0.00,14.47,23,11,9.0,14.21,14.08,-6.44,14.51,0.66,14.75,192,1.000,0.00,0.00,4,48.00,8.86,97,2.20,7.81,2966,56.45,6.88,0.00,8.75,0.000,16.1,50,0.00,0
410.683,-3.12,0.00,-8.59,0.00,14.70,24,10,9.0,14.21,13.92,-6.64,14.53,0.64,14.76,192,1.000,0.00,0.00,4,48.00,8.92,97,2.16,7.66,2987,53.04,7.04,0.00,8.75,0.000,15.7,50,0.00,0
410.770,-3.91,0.00,-8.59,0.00,14.24,24,10,9.0,14.21,14.08,-6.72,14.53,0.63,14.77,192,1.000,0.00,0.00,4,48.00,8.23,97,2.18,7.56,2968,53.03,7.15,0.00,8.75,0.000,15.7,50,0.00,0
410.849,-5.47,-0.08,-8.59,0.00,14.13,23,10,9.0,14.21,13.84,-6.71,14.54,0.62,14.78,192,1.000,0.00,0.00,4,48.00,8.23,97,2.18,7.48,2968,56.60,7.21,0.00,8.75,0.000,15.7,50,0.00,0
410.932,-5.47,-0.08,-8.59,0.00,14.36,23,10,9.0,14.21,14.00,-6.55,14.54,0.63,14.77,192,1.000,0.00,0.00,4,48.00,8.24,97,2.20,7.70,2970,56.37,7.00,0.00,8.75,0.000,16.1,50,0.00,0
411.017,-5.47,-0.08,-8.59,0.00,14.59,23,10,9.0,14.21,14.16,-6.55,14.54,0.64,14.76,192,1.000,0.00,0.00,4,48.00,8.23,97,2.20,7.72,2968,56.41,6.99,0.00,8.75,0.000,15.7,50,0.00,0
411.094,-3.91,-0.16,-8.59,0.00,14.81,23,10,9.0,14.21,13.92,-6.52,14.55,0.64,14.76,192,1.000,0.00,0.00,4,48.00,8.24,97,2.20,7.73,2970,53.00,6.95,0.00,8.75,0.000,15.7,50,0.00,0
411.170,-3.91,-0.08,-8.59,0.00,14.81,23,10,9.0,14.21,14.16,-6.64,14.55,0.64,14.76,192,1.000,0.00,0.00,4,48.00,8.30,97,2.18,7.72,2992,56.37,6.99,0.00,8.75,0.000,15.7,50,0.00,0
411.256,-3.91,-0.08,-8.59,0.00,14.59,23,10,9.0,14.21,14.00,-6.54,14.55,0.63,14.76,192,1.000,0.00,0.00,4,48.00,8.24,97,2.20,7.70,2970,56.57,7.00,0.00,8.75,0.000,15.7,50,0.00,0
